name,description,temp,tempf,humidity,visibility,windspeed,clouds,time,sunrise,sunset
Melbourne,moderate rain,9.8,6.77,82,10000,6.69,40,03-21-2023 21:59,06:06:47,18:18:59
Melbourne,moderate rain,9.54,6.6,85,10000,6.17,75,03-21-2023 22:29,06:06:47,18:18:59
Melbourne,light rain,9.54,6.29,85,10000,7.2,75,03-21-2023 22:59,06:06:47,18:18:59
Melbourne,light rain,9.54,5.89,85,10000,8.75,75,03-21-2023 23:29,06:06:47,18:18:59
Melbourne,light rain,9.59,5.95,87,10000,8.75,75,03-21-2023 23:59,06:06:47,18:18:59
Melbourne,light rain,9.62,6.25,88,10000,7.72,75,03-22-2023 00:29,06:04:24,18:20:45
Melbourne,broken clouds,9.95,6.42,87,10000,8.75,75,03-22-2023 00:59,06:04:24,18:20:45
Melbourne,broken clouds,10.01,9.29,85,10000,8.23,75,03-22-2023 01:29,06:04:24,18:20:45
Melbourne,broken clouds,10.12,9.46,87,10000,8.75,75,03-22-2023 01:59,06:04:24,18:20:45
Melbourne,broken clouds,10.24,9.59,87,10000,8.75,75,03-22-2023 02:29,06:04:24,18:20:45
Melbourne,broken clouds,10.22,9.6,88,10000,9.77,75,03-22-2023 02:59,06:04:24,18:20:45
Melbourne,broken clouds,10.42,9.79,87,10000,10.29,75,03-22-2023 03:29,06:04:24,18:20:45
Melbourne,broken clouds,10.44,9.84,88,10000,9.77,75,03-22-2023 03:59,06:04:24,18:20:45
Melbourne,broken clouds,10.47,9.87,88,10000,10.29,75,03-22-2023 04:29,06:04:24,18:20:45
Melbourne,broken clouds,10.63,10.05,88,10000,10.29,75,03-22-2023 04:59,06:04:24,18:20:45
Melbourne,broken clouds,10.54,9.97,89,6000,10.8,75,03-22-2023 05:29,06:04:24,18:20:45
Melbourne,broken clouds,10.58,9.99,88,6000,10.8,75,03-22-2023 05:59,06:04:24,18:20:45
Melbourne,scattered clouds,10.31,9.69,88,10000,9.26,40,03-22-2023 06:29,06:04:24,18:20:45
Melbourne,scattered clouds,10.12,9.35,83,10000,9.26,40,03-22-2023 06:59,06:04:24,18:20:45
Melbourne,overcast clouds,9.8,6.36,77,10000,8.2,100,03-22-2023 07:29,06:04:24,18:20:45
Melbourne,clear sky,9.48,6.07,73,10000,7.72,0,03-22-2023 07:59,06:04:24,18:20:45
Melbourne,broken clouds,9.49,6.1,74,10000,7.65,68,03-22-2023 08:29,06:04:24,18:20:45
Melbourne,scattered clouds,9.94,6.8,71,10000,7.23,47,03-22-2023 08:59,06:04:24,18:20:45
Melbourne,clear sky,10.52,9.43,69,10000,7.72,0,03-22-2023 09:29,06:04:24,18:20:45
Melbourne,clear sky,11.12,10.09,69,10000,7.72,0,03-22-2023 09:59,06:04:24,18:20:45
Melbourne,scattered clouds,11.57,10.53,67,10000,7.64,35,03-22-2023 10:29,06:04:24,18:20:45
Melbourne,scattered clouds,12.19,11.16,65,10000,7.75,29,03-22-2023 10:59,06:04:24,18:20:45
Melbourne,scattered clouds,12.3,11.13,59,10000,9.26,40,03-22-2023 11:29,06:04:24,18:20:45
Melbourne,few clouds,13.17,12.03,57,10000,9.77,20,03-22-2023 11:59,06:04:24,18:20:45
Melbourne,scattered clouds,13.47,12.41,59,10000,8.75,40,03-22-2023 12:29,06:04:24,18:20:45
Melbourne,scattered clouds,13.54,12.44,57,10000,9.77,40,03-22-2023 12:59,06:04:24,18:20:45
Melbourne,scattered clouds,13.63,12.56,58,10000,8.75,40,03-22-2023 13:29,06:04:24,18:20:45
Melbourne,scattered clouds,13.84,12.72,55,10000,9.26,40,03-22-2023 13:59,06:04:24,18:20:45
Melbourne,broken clouds,13.59,12.52,58,10000,8.75,75,03-22-2023 14:30,06:04:24,18:20:45
Melbourne,scattered clouds,13.71,12.6,56,10000,10.8,40,03-22-2023 15:00,06:04:24,18:20:45
Melbourne,scattered clouds,13.5,12.34,55,10000,8.23,40,03-22-2023 15:30,06:04:24,18:20:45
Melbourne,scattered clouds,13.79,12.66,55,10000,8.75,40,03-22-2023 16:00,06:04:24,18:20:45
Melbourne,scattered clouds,13.44,12.33,57,10000,8.75,40,03-22-2023 16:30,06:04:24,18:20:45
Melbourne,scattered clouds,13.26,12.13,57,10000,6.69,40,03-22-2023 17:00,06:04:24,18:20:45
Melbourne,scattered clouds,12.45,11.4,63,10000,8.75,40,03-22-2023 17:30,06:04:24,18:20:45
Melbourne,scattered clouds,11.17,10.2,71,10000,8.23,40,03-22-2023 18:00,06:04:24,18:20:45
Melbourne,scattered clouds,10.62,9.59,71,10000,6.69,40,03-22-2023 18:30,06:04:24,18:20:45
Melbourne,clear sky,10.18,9.21,75,10000,5.14,0,03-22-2023 19:00,06:04:24,18:20:45
Melbourne,scattered clouds,9.98,7.71,77,10000,4.63,40,03-22-2023 19:30,06:04:24,18:20:45
Melbourne,scattered clouds,10.12,9.2,77,10000,6.17,40,03-22-2023 20:00,06:04:24,18:20:45
Melbourne,scattered clouds,9.93,7.1,82,10000,6.17,40,03-22-2023 20:30,06:04:24,18:20:45
Melbourne,broken clouds,9.94,6.81,83,10000,7.2,75,03-22-2023 21:00,06:04:24,18:20:45
Melbourne,light rain,9.79,6.61,84,10000,7.2,20,03-22-2023 21:30,06:04:24,18:20:45
Melbourne,scattered clouds,9.88,6.33,84,10000,8.75,40,03-22-2023 22:00,06:04:24,18:20:45
Melbourne,scattered clouds,9.84,5.94,85,10000,10.29,40,03-22-2023 22:29,06:04:24,18:20:45
Melbourne,light rain,9.88,6.1,84,9000,9.77,75,03-22-2023 22:59,06:04:24,18:20:45
Melbourne,broken clouds,9.12,5.1,86,10000,9.77,75,03-22-2023 23:29,06:04:24,18:20:45
Melbourne,broken clouds,8.37,4.23,88,10000,9.26,75,03-22-2023 23:59,06:04:24,18:20:45
Melbourne,broken clouds,8.6,4.79,86,10000,8.23,75,03-23-2023 00:30,06:02:00,18:22:31
Melbourne,broken clouds,8.29,4.39,82,10000,8.23,75,03-23-2023 00:59,06:02:00,18:22:31
Melbourne,few clouds,7.88,3.71,78,10000,8.75,20,03-23-2023 01:30,06:02:00,18:22:31
Melbourne,few clouds,7.68,3.19,79,10000,9.77,20,03-23-2023 01:59,06:02:00,18:22:31
Melbourne,broken clouds,7.48,2.93,81,10000,9.77,75,03-23-2023 02:29,06:02:00,18:22:31
Melbourne,scattered clouds,7.41,3.1,80,10000,8.75,40,03-23-2023 02:59,06:02:00,18:22:31
Melbourne,few clouds,6.85,3.18,80,10000,6.17,20,03-23-2023 03:29,06:02:00,18:22:31
Melbourne,few clouds,6.71,3,83,10000,6.17,20,03-23-2023 03:59,06:02:00,18:22:31
Melbourne,scattered clouds,6.58,2.84,81,10000,6.17,40,03-23-2023 04:30,06:02:00,18:22:31
Melbourne,few clouds,6.33,3.17,84,10000,4.63,20,03-23-2023 04:59,06:02:00,18:22:31
Melbourne,clear sky,6.39,3.79,84,10000,3.6,0,03-23-2023 05:29,06:02:00,18:22:31
Melbourne,clear sky,6.54,4.29,84,10000,3.09,0,03-23-2023 05:59,06:02:00,18:22:31
Melbourne,clear sky,6.34,3.18,88,10000,4.63,0,03-23-2023 06:30,06:02:00,18:22:31
Melbourne,clear sky,6.46,2.88,87,10000,5.66,0,03-23-2023 07:00,06:02:00,18:22:31
Melbourne,clear sky,6.96,3.51,85,10000,5.66,0,03-23-2023 07:30,06:02:00,18:22:31
Melbourne,few clouds,7.41,4.08,85,10000,5.66,20,03-23-2023 08:00,06:02:00,18:22:31
Melbourne,few clouds,8.63,5.62,78,10000,5.66,20,03-23-2023 08:30,06:02:00,18:22:31
Melbourne,overcast clouds,9.68,6.27,77,10000,7.93,100,03-23-2023 09:00,06:02:00,18:22:31
Melbourne,scattered clouds,9.77,6.59,80,10000,7.2,40,03-23-2023 09:30,06:02:00,18:22:31
Melbourne,scattered clouds,10.4,9.53,78,10000,8.23,40,03-23-2023 09:59,06:02:00,18:22:31
Melbourne,scattered clouds,11.4,10.5,73,10000,9.77,40,03-23-2023 10:30,06:02:00,18:22:31
Melbourne,overcast clouds,12.54,11.55,65,10000,9.48,100,03-23-2023 11:00,06:02:00,18:22:31
Melbourne,broken clouds,12.36,11.43,68,10000,9.26,75,03-23-2023 11:30,06:02:00,18:22:31
Melbourne,broken clouds,12.77,11.88,68,10000,9.26,75,03-23-2023 12:00,06:02:00,18:22:31
Melbourne,scattered clouds,13.61,12.67,63,10000,11.32,40,03-23-2023 12:30,06:02:00,18:22:31
Melbourne,scattered clouds,13.62,12.63,61,10000,8.75,40,03-23-2023 12:59,06:02:00,18:22:31
Melbourne,scattered clouds,14.27,13.24,57,10000,11.83,40,03-23-2023 13:30,06:02:00,18:22:31
Melbourne,scattered clouds,14.14,13.1,57,10000,9.26,40,03-23-2023 14:00,06:02:00,18:22:31
Melbourne,scattered clouds,14,12.94,57,10000,8.23,40,03-23-2023 14:30,06:02:00,18:22:31
Melbourne,scattered clouds,13.52,12.52,61,10000,11.32,40,03-23-2023 15:00,06:02:00,18:22:31
Melbourne,scattered clouds,13.36,12.4,63,10000,10.29,40,03-23-2023 15:30,06:02:00,18:22:31
Melbourne,clear sky,12.99,12.09,67,10000,10.29,0,03-23-2023 15:59,06:02:00,18:22:31
Melbourne,light rain,12.4,11.52,70,10000,9.77,20,03-23-2023 16:30,06:02:00,18:22:31
Melbourne,light intensity shower rain,11.34,10.41,72,10000,8.23,40,03-23-2023 16:59,06:02:00,18:22:31
Melbourne,light intensity shower rain,10.39,9.57,80,10000,9.77,40,03-23-2023 17:30,06:02:00,18:22:31
Melbourne,moderate rain,9.8,6.35,87,9000,8.23,20,03-23-2023 17:59,06:02:00,18:22:31
Melbourne,light rain,9.76,7.05,86,9000,5.66,75,03-23-2023 18:29,06:02:00,18:22:31
Melbourne,light rain,9.07,6,91,9000,6.17,75,03-23-2023 19:00,06:02:00,18:22:31
Melbourne,light rain,8.99,5.72,88,10000,6.74,100,03-23-2023 19:29,06:02:00,18:22:31
Melbourne,scattered clouds,8.6,5.78,90,10000,5.14,40,03-23-2023 19:59,06:02:00,18:22:31
Melbourne,broken clouds,8.12,4.98,91,10000,5.66,75,03-23-2023 20:29,06:02:00,18:22:31
Melbourne,clear sky,7.92,5.15,89,10000,4.63,0,03-23-2023 21:00,06:02:00,18:22:31
Melbourne,clear sky,7.57,5.23,87,10000,3.6,0,03-23-2023 21:30,06:02:00,18:22:31
Melbourne,clear sky,7.15,4.44,90,10000,4.12,0,03-23-2023 22:00,06:02:00,18:22:31
Melbourne,clear sky,7.13,4.41,87,10000,4.12,0,03-23-2023 22:30,06:02:00,18:22:31
Melbourne,clear sky,7.32,4.4,88,10000,4.63,0,03-23-2023 23:00,06:02:00,18:22:31
Melbourne,scattered clouds,7.33,4.41,89,10000,4.63,40,03-23-2023 23:30,06:02:00,18:22:31
Melbourne,broken clouds,7.34,3.62,90,10000,6.69,75,03-24-2023 00:00,05:59:36,18:24:17
Melbourne,clear sky,7.47,4.16,90,10000,5.66,0,03-24-2023 00:30,05:59:36,18:24:17
Melbourne,scattered clouds,7.62,4.16,88,10000,6.17,40,03-24-2023 01:00,05:59:36,18:24:17
Melbourne,few clouds,7.44,3.75,87,10000,6.69,20,03-24-2023 01:29,05:59:36,18:24:17
Melbourne,clear sky,7.1,3.5,88,10000,6.17,0,03-24-2023 01:59,05:59:36,18:24:17
Melbourne,clear sky,7.19,3.1,81,10000,7.72,0,03-24-2023 02:30,05:59:36,18:24:17
Melbourne,clear sky,6.95,2.95,80,10000,7.2,0,03-24-2023 02:59,05:59:36,18:24:17
Melbourne,clear sky,6.74,2.85,83,10000,6.69,0,03-24-2023 03:29,05:59:36,18:24:17
Melbourne,clear sky,6.48,2.71,82,10000,6.17,0,03-24-2023 04:00,05:59:36,18:24:17
Melbourne,clear sky,6.49,2.72,81,10000,6.17,0,03-24-2023 04:29,05:59:36,18:24:17
Melbourne,clear sky,6.32,2.32,81,10000,6.69,0,03-24-2023 04:59,05:59:36,18:24:17
Melbourne,clear sky,6.33,2.72,81,10000,5.66,0,03-24-2023 05:29,05:59:36,18:24:17
Melbourne,clear sky,6.28,3.11,82,10000,4.63,0,03-24-2023 05:59,05:59:36,18:24:17
Melbourne,clear sky,6.19,2.34,87,10000,6.17,0,03-24-2023 06:29,05:59:36,18:24:17
Melbourne,clear sky,6.36,2.37,87,10000,6.69,0,03-24-2023 07:00,05:59:36,18:24:17
Melbourne,clear sky,7.01,3.03,85,10000,7.2,0,03-24-2023 07:29,05:59:36,18:24:17
Melbourne,clear sky,7.56,3.44,85,10000,8.23,0,03-24-2023 07:59,05:59:36,18:24:17
Melbourne,clear sky,8.09,3.86,85,10000,9.26,0,03-24-2023 08:29,05:59:36,18:24:17
Melbourne,clear sky,8.92,4.95,79,10000,9.26,0,03-24-2023 08:59,05:59:36,18:24:17
Melbourne,few clouds,9.47,5.79,81,10000,8.75,20,03-24-2023 09:29,05:59:36,18:24:17
Melbourne,few clouds,10.7,9.73,73,10000,11.83,20,03-24-2023 09:59,05:59:36,18:24:17
Melbourne,few clouds,10.76,9.82,74,10000,10.8,20,03-24-2023 10:29,05:59:36,18:24:17
Melbourne,few clouds,11.55,10.59,70,10000,10.8,20,03-24-2023 11:00,05:59:36,18:24:17
Melbourne,few clouds,12.11,11.15,68,10000,11.32,20,03-24-2023 11:29,05:59:36,18:24:17
Melbourne,few clouds,12.65,11.72,67,10000,11.32,20,03-24-2023 11:59,05:59:36,18:24:17
Melbourne,scattered clouds,12.07,11.16,70,10000,9.77,40,03-24-2023 12:29,05:59:36,18:24:17
Melbourne,light rain,12.14,11.21,69,10000,10.8,40,03-24-2023 12:59,05:59:36,18:24:17
Melbourne,scattered clouds,12.07,11.08,67,10000,11.32,40,03-24-2023 13:29,05:59:36,18:24:17
Melbourne,scattered clouds,11.98,10.98,67,10000,9.77,40,03-24-2023 13:59,05:59:36,18:24:17
Melbourne,scattered clouds,12.52,11.52,65,10000,9.77,40,03-24-2023 14:29,05:59:36,18:24:17
Melbourne,scattered clouds,12.04,11.02,66,10000,8.75,40,03-24-2023 14:59,05:59:36,18:24:17
Melbourne,scattered clouds,12.25,11.2,64,10000,10.8,40,03-24-2023 15:29,05:59:36,18:24:17
Melbourne,scattered clouds,12.11,10.97,61,10000,12.35,40,03-24-2023 15:59,05:59:36,18:24:17
Melbourne,scattered clouds,12.21,11.13,63,10000,10.29,40,03-24-2023 16:29,05:59:36,18:24:17
Melbourne,scattered clouds,11.7,10.62,65,10000,9.77,40,03-24-2023 16:59,05:59:36,18:24:17
Melbourne,light rain,11.29,10.2,66,10000,11.32,40,03-24-2023 17:29,05:59:36,18:24:17
Melbourne,light rain,10.54,9.5,71,10000,7.72,40,03-24-2023 17:59,05:59:36,18:24:17
Melbourne,scattered clouds,9.58,6.07,76,10000,8.23,40,03-24-2023 18:29,05:59:36,18:24:17
Melbourne,light rain,9.13,5.76,78,10000,7.2,40,03-24-2023 18:59,05:59:36,18:24:17
Melbourne,few clouds,8.96,5.26,77,10000,8.23,20,03-24-2023 19:29,05:59:36,18:24:17
Melbourne,scattered clouds,8.84,4.97,78,10000,8.75,40,03-24-2023 19:59,05:59:36,18:24:17
Melbourne,few clouds,9.01,5.32,78,10000,8.23,20,03-24-2023 20:29,05:59:36,18:24:17
Melbourne,scattered clouds,8.86,5.13,76,10000,8.23,40,03-24-2023 20:59,05:59:36,18:24:17
Melbourne,scattered clouds,8.81,5.06,76,10000,8.23,40,03-24-2023 21:29,05:59:36,18:24:17
Melbourne,scattered clouds,8.84,4.97,76,10000,8.75,40,03-24-2023 21:59,05:59:36,18:24:17
Melbourne,broken clouds,8.71,4.67,76,10000,9.26,75,03-24-2023 22:29,05:59:36,18:24:17
Melbourne,scattered clouds,8.67,4.62,75,10000,9.26,40,03-24-2023 22:59,05:59:36,18:24:17
Melbourne,scattered clouds,8.63,4.57,73,10000,9.26,40,03-24-2023 23:29,05:59:36,18:24:17
Melbourne,scattered clouds,8.65,4.99,74,10000,7.72,40,03-24-2023 23:59,05:59:36,18:24:17
Melbourne,broken clouds,8.66,4.73,75,10000,8.75,75,03-25-2023 00:29,05:57:13,18:26:03
Melbourne,broken clouds,8.6,4.66,76,10000,8.75,75,03-25-2023 00:59,05:57:13,18:26:03
Melbourne,light rain,8.16,3.95,79,10000,9.26,75,03-25-2023 01:29,05:57:13,18:26:03
Melbourne,broken clouds,8.03,3.78,79,10000,9.26,75,03-25-2023 01:59,05:57:13,18:26:03
Melbourne,broken clouds,7.85,3.67,81,10000,8.75,75,03-25-2023 02:29,05:57:13,18:26:03
Melbourne,broken clouds,7.71,2.88,81,10000,11.32,75,03-25-2023 02:59,05:57:13,18:26:03
Melbourne,overcast clouds,7.75,3.29,83,10000,9.77,100,03-25-2023 03:29,05:57:13,18:26:03
Melbourne,overcast clouds,7.84,3.28,82,10000,10.29,100,03-25-2023 03:59,05:57:13,18:26:03
Melbourne,light rain,8.01,3.63,83,10000,9.77,100,03-25-2023 04:29,05:57:13,18:26:03
Melbourne,light rain,7.74,3.04,84,10000,10.8,75,03-25-2023 04:59,05:57:13,18:26:03
Melbourne,moderate rain,7.63,2.78,87,10000,11.32,75,03-25-2023 05:29,05:57:13,18:26:03
Melbourne,light rain,7.53,2.87,88,10000,10.29,75,03-25-2023 05:59,05:57:13,18:26:03
Melbourne,scattered clouds,7.51,2.62,88,10000,11.32,40,03-25-2023 06:30,05:57:13,18:26:03
Melbourne,broken clouds,10.92,9.95,72,10000,7.72,75,03-25-2023 11:30,05:57:13,18:26:03
Melbourne,heavy intensity rain,11.87,10.94,70,10000,8.23,40,03-25-2023 13:30,05:57:13,18:26:03
Melbourne,moderate rain,11.85,11.34,86,10000,6.89,97,03-25-2023 14:00,05:57:13,18:26:03
Melbourne,light rain,10.4,9.61,81,10000,7.72,40,03-25-2023 14:30,05:57:13,18:26:03
Melbourne,scattered clouds,10.71,9.95,81,8000,5.66,40,03-25-2023 15:00,05:57:13,18:26:03
Melbourne,broken clouds,11.12,10.35,79,9000,4.63,75,03-25-2023 15:30,05:57:13,18:26:03
Melbourne,scattered clouds,11.41,10.54,74,10000,4.63,40,03-25-2023 16:00,05:57:13,18:26:03
Melbourne,scattered clouds,11.5,10.66,75,10000,3.6,40,03-25-2023 16:30,05:57:13,18:26:03
Melbourne,scattered clouds,11.84,11.01,74,10000,2.06,40,03-25-2023 17:00,05:57:13,18:26:03
Melbourne,scattered clouds,11.54,10.53,68,10000,3.6,40,03-25-2023 17:30,05:57:13,18:26:03
Melbourne,broken clouds,10.75,9.68,69,10000,2.91,68,03-25-2023 18:00,05:57:13,18:26:03
Melbourne,few clouds,10.28,9.11,67,10000,5.14,20,03-25-2023 18:29,05:57:13,18:26:03
Melbourne,few clouds,8.97,6.45,71,10000,4.63,20,03-25-2023 18:59,05:57:13,18:26:03
Melbourne,clear sky,8.49,6.64,75,10000,3.09,0,03-25-2023 19:29,05:57:13,18:26:03
Melbourne,clear sky,8.1,6.17,77,10000,3.09,0,03-25-2023 19:59,05:57:13,18:26:03
Melbourne,few clouds,7.54,7.54,79,10000,1.03,20,03-25-2023 20:29,05:57:13,18:26:03
Melbourne,scattered clouds,7.86,7.16,79,10000,1.54,40,03-25-2023 21:00,05:57:13,18:26:03
Melbourne,broken clouds,7.65,6.4,79,10000,2.06,75,03-25-2023 21:29,05:57:13,18:26:03
Melbourne,broken clouds,7.53,5.84,79,10000,2.57,75,03-25-2023 21:59,05:57:13,18:26:03
Melbourne,broken clouds,7.05,5.7,79,10000,2.06,75,03-25-2023 22:29,05:57:13,18:26:03
Melbourne,few clouds,6.57,5.69,81,10000,1.54,20,03-25-2023 22:59,05:57:13,18:26:03
Melbourne,few clouds,6.47,5.57,81,10000,1.54,20,03-25-2023 23:29,05:57:13,18:26:03
Melbourne,scattered clouds,6.57,4.71,83,10000,2.57,40,03-25-2023 23:59,05:57:13,18:26:03
Melbourne,broken clouds,6.67,4.82,85,10000,2.57,75,03-26-2023 00:29,05:54:49,18:27:49
Melbourne,broken clouds,6.73,4.9,85,10000,2.57,75,03-26-2023 00:59,05:54:49,18:27:49
Melbourne,broken clouds,6.73,4.9,85,10000,2.57,75,03-26-2023 00:59,05:54:49,18:27:49
Melbourne,heavy intensity rain,6.95,5.16,85,10000,2.57,0,03-26-2023 00:29,04:54:49,17:27:49
Melbourne,broken clouds,6.61,4.75,88,10000,2.57,75,03-26-2023 00:59,04:54:49,17:27:49
Melbourne,broken clouds,6.43,4.16,89,10000,3.09,75,03-26-2023 01:29,04:54:49,17:27:49
Melbourne,broken clouds,6.37,4.09,89,10000,3.09,75,03-26-2023 01:59,04:54:49,17:27:49
Melbourne,mist,6.08,3.12,92,4900,4.12,100,03-26-2023 02:29,04:54:49,17:27:49
Melbourne,fog,6.02,3.67,92,500,3.09,100,03-26-2023 02:59,04:54:49,17:27:49
Melbourne,fog,6.16,3.22,91,300,4.12,100,03-26-2023 03:29,04:54:49,17:27:49
Melbourne,fog,6.03,2.34,92,500,5.66,100,03-26-2023 03:59,04:54:49,17:27:49
Melbourne,light rain,6.15,2.95,92,2000,4.63,100,03-26-2023 04:29,04:54:49,17:27:49
Melbourne,overcast clouds,6.18,2.99,92,4500,4.63,100,03-26-2023 04:59,04:54:49,17:27:49
Melbourne,mist,6.03,2.34,92,5000,5.66,75,03-26-2023 05:29,04:54:49,17:27:49
Melbourne,light rain,5.63,2.06,93,9000,5.14,75,03-26-2023 05:59,04:54:49,17:27:49
Melbourne,light rain,5.57,1.55,93,9000,6.17,75,03-26-2023 06:30,04:54:49,17:27:49
Melbourne,light rain,5.48,1.24,92,8000,6.69,75,03-26-2023 07:00,04:54:49,17:27:49
Melbourne,broken clouds,5.42,1.16,90,9000,6.69,75,03-26-2023 07:30,04:54:49,17:27:49
Melbourne,broken clouds,5.45,1.2,92,9000,6.69,75,03-26-2023 08:00,04:54:49,17:27:49
Melbourne,broken clouds,5.84,1.9,90,9000,6.17,75,03-26-2023 08:30,04:54:49,17:27:49
Melbourne,broken clouds,5.96,1.86,88,9000,6.69,75,03-26-2023 09:00,04:54:49,17:27:49
Melbourne,broken clouds,6.34,2.73,86,9000,5.66,75,03-26-2023 09:30,04:54:49,17:27:49
Melbourne,broken clouds,6.61,3.29,83,10000,5.14,75,03-26-2023 10:00,04:54:49,17:27:49
Melbourne,broken clouds,6.84,3.58,81,10000,5.14,75,03-26-2023 10:30,04:54:49,17:27:49
Melbourne,broken clouds,7.17,3.59,80,10000,6.17,75,03-26-2023 11:00,04:54:49,17:27:49
Melbourne,broken clouds,7.49,3.99,74,10000,6.17,75,03-26-2023 11:30,04:54:49,17:27:49
Melbourne,broken clouds,7.52,4.43,71,10000,5.14,75,03-26-2023 12:00,04:54:49,17:27:49
Melbourne,broken clouds,7.91,4.92,67,10000,5.14,75,03-26-2023 12:30,04:54:49,17:27:49
Melbourne,broken clouds,7.76,4.52,67,10000,5.66,75,03-26-2023 12:59,04:54:49,17:27:49
Melbourne,broken clouds,8,5.03,68,10000,5.14,75,03-26-2023 13:29,04:54:49,17:27:49
